0.0659889434073605,130
-0.04982570240950886,115
0.36442049842577123,112
-0.038008999065857245,83
0.0162462966113317,104
0.23717698793383876,100
-0.136580040353832,108
-0.08894067831493897,127
0.027945304250159606,103
-0.0496756732922996,108
-0.17910987148866664,135
-0.03092665621353381,76
-0.05401952167558218,104
0.0903255607660286,161
-0.24991345904614987,100
-0.10522203527888842,132
0.1725134717976798,92
0.27840447145930103,86
-0.2268721132786506,101
0.09653194700852104,88
-0.147286362408189,107
-0.12872315283280922,91
-0.13097705711374374,113
-0.06357136899975485,90
0.14927079441160856,81
0.10666801100608946,93
0.00867645685746027,111
-0.05469181139768332,95
0.000298146814720797,86
-0.016084745934009197,114
0.11876281829389974,161
-0.09493092409422803,120
-0.0011244158982596163,93
-0.015355321396782414,87
-0.008041402253174526,96
0.037187469159340424,87
0.029453834030979068,90
0.20003210651084158,95
-0.013226520567041043,93
0.23403466439193782,121
-0.04607313280039033,68
-0.0718548922171276,112
0.014915548687532101,76
0.0531205912270071,81
0.040246681341609435,62
0.19359932788279874,93
0.17070626719839688,96
0.07397088009276752,58
-0.05064561849587865,103
-0.015287331571461955,60
0.21181452306287182,96
0.03299293880225424,82
-0.19681114963235757,88
-0.10362996443262286,100
-0.08682216461010693,100
0.17263553593095549,61
-0.016269777349017883,95
0.3388208364326448,89
0.09829774091366837,91
0.01852584417413349,118
-0.0655507674796692,104
0.14563171682648013,88
-0.03630185096500611,91
-0.12381369763796381,90
0.0850247280342375,104
0.0017185678805289092,66
0.17816392924828586,128
-0.011234177437721937,163
-0.4291483746187791,132
0.1182097810016012,106
-0.28185631221748514,139
0.23061824218595978,113
0.27300953116221455,84
-0.06424988751111849,105
-0.17490046614270494,131
-0.2097562833256349,98
0.13070301356237887,149
-0.03051290626846608,134
-0.08994916963871592,97
-0.03670813481233376,88
0.31308202351426156,75
0.0518427194377663,89
0.11166386287947258,110
0.11634095904305596,107
0.15256799035279636,93
0.15900753617771113,99
-0.10676514667479213,120
-0.03247334998894178,45
-0.11430922591474892,108
-0.10686966387115625,113
0.17103098098980474,91
-0.07545851170457071,81
-0.01206788380286714,65
-0.10411913092626908,112
-0.08920559528186303,83
0.11804051190555616,92
-0.0670096783501865,122
-0.07251320763147857,91
0.07383846951731877,110
0.07487791949915945,115
0.1186682129705994,103
0.025419488244439348,94
-0.26325630869695266,89
0.0943492918630295,116
0.07455420257964301,106
0.15252546180929563,93
-0.12716547215713783,89
0.377925965497853,128
-0.18505309684588675,120
0.10884780947807426,77
0.006698103989947841,101
-0.07326507645207492,127
0.1222246745481002,75
-0.04240969780714586,61
-0.35053845276698126,81
-0.17528694708192166,67
0.0684535311125522,107
0.3354996621350446,90
-0.22238405984679716,67
-0.0027369772845495933,131
0.21741485190239063,86
0.09083536824588224,118
-0.05653830623718121,101
-0.21348386199016264,105
-0.26736787432644876,108
-0.11238104772235782,97
